Node_index,Segment_index,Segment_PDF
20,-6,0.012117877492760479
20,-5,0.01687490233540376
20,-4,0.02210533196135026
20,-3,0.02654541778747565
20,-2,0.02871905812877007
20,-1,0.02921210618353167
20,0,0.024821074223586332
20,1,0.017010158764289168
20,2,0.00926471290789467
20,3,0.004721443661808414
21,-7,0.002424237706349696
21,-6,0.004566772444235914
21,-5,0.007566555255752455
21,-4,0.010954462798029429
21,-3,0.014584952790774208
21,-2,0.0189992508972499
21,-1,0.023489796517200744
21,0,0.025447076636683125
21,1,0.023218590580040218
21,2,0.017981001045981503
21,3,0.012690391439251228
21,4,0.008981462750233121
21,5,0.006451673199339818
21,6,0.00453456135294626
21,7,0.003319309847581383
21,8,0.002785929198460816
21,9,0.0025753968981622665
21,10,0.002368123994247551
21,11,0.0019678880643820445
21,12,0.005092566583098302
22,-7,0.0015093418215913908
22,-6,0.0018739424634246194
22,-5,0.0035540715492080066
22,-4,0.0064529769861678184
22,-3,0.009822604809130654
22,-2,0.013620295073884556
22,-1,0.018357026995417046
22,0,0.023058981675480074
22,1,0.025559478327000153
22,2,0.02516708160356774
22,3,0.022116919501941557
22,4,0.017204221669391166
22,5,0.011564669050819768
22,6,0.0068372828480801106
22,7,0.003986946885240485
22,8,0.002366518225165905
22,9,0.00694764051448896
23,-3,0.0038722968623028666
23,-2,0.013735959098511472
23,-1,0.027576637734118975
23,0,0.03388728912507814
23,1,0.03305561124785783
23,2,0.03004796240401113
23,3,0.025690265841429506
23,4,0.017410405628322932
23,5,0.006907916401012656
23,6,0.0027867836919360247
23,7,0.0050288719654184785
24,-5,0.00203767361255553
24,-4,0.005641041321456682
24,-3,0.013757755739177835
24,-2,0.023789952395460157
24,-1,0.03195380231144824
24,0,0.03386336785293399
24,1,0.027240389649293963
24,2,0.019083615077898058
24,3,0.013237507584712881
24,4,0.00946568544258998
24,5,0.006917761206046448
24,6,0.004475168101157891
24,7,0.002876723607085758
24,8,0.005659556098182578
25,-4,0.0012326688393617306
25,-3,0.0064275906725936565
25,-2,0.017211915111730508
25,-1,0.02930881109404544
25,0,0.036447714746689806
25,1,0.034783288387722974
25,2,0.024702589955820326
25,3,0.014859179721305422
25,4,0.009674697794519356
25,5,0.006567920547982373
25,6,0.005325357729180015
25,7,0.004995303474629079
25,8,0.0038143352840444974
25,9,0.0046486266403748325
26,-5,0.0020398863028852493
26,-4,0.00837701276270766
26,-3,0.020666434639110415
26,-2,0.03533930785116356
26,-1,0.04307860690088952
26,0,0.036841164298250614
26,1,0.02538327073927692
26,2,0.014827819876096044
26,3,0.006308468118030786
26,4,0.007138028511589216
27,-3,0.0038956475782962645
27,-2,0.0120500823396102
27,-1,0.021616668616764506
27,0,0.030341806579151653
27,1,0.03522904684261989
27,2,0.032845214594024875
27,3,0.025362753799592973
27,4,0.016394472130399587
27,5,0.008999418825078579
27,6,0.005568634755727077
27,7,0.00387508992602531
27,8,0.003821164012709101
28,-9,0.003108382793270442
28,-8,0.005179853142157862
28,-7,0.00859394984847971
28,-6,0.016892593823098108
28,-5,0.028948662864517905
28,-4,0.0366516493897206
28,-3,0.03451424598177914
28,-2,0.02521157899254791
28,-1,0.01536449382756801
28,0,0.009333955623011161
28,1,0.006593333114230252
28,2,0.004630166423303038
28,3,0.004977134176315869
29,-5,0.0011748279364293666
29,-4,0.002648386108749207
29,-3,0.00644865707692089
29,-2,0.012915642483732564
29,-1,0.02141792491633865
